species,Unnamed: 0,id,Days after treatment,Acetic_acid,Alanine,Butyric_acid,Ethanol,Formic_acid,Fumaric_acid,Glutamic_acid,Glycine,Isoleucine,Lactic_acid,Leucine,Methanol,N_trimethylamine,N_methylamine,Phenylacetic_acid,Propionic_acid,Succinic_acid,Tyrosine,Uracil,Valeric_acid,Valine,age_at_baseline_years,MELD,IL-17A,IL-17E,IL-17F,IL-21,IL-22,IFNgamma,IL-10,IL-1beta,IL-6,TNF-alpha,IL-12,IL-23,IL-8,FABP2,DLactate_faecal,DLactate_plasma,faecal_ammonia,endotoxin,E_faecalis,E_coli,EC2.9.1.1,INR,CRP,Sodium,Potassium,Creatinine,Urea,Haemoglobin,MCV,Platelets,Neuts,Lymphs,neut/lymph,WCC,Bilirubin,ALT,AST,ALP,GGT,Albumin,Ammonia,Lactate,Ascites,HE grade,Calprotectin/(µg/g),N/L ratio,Calprotectin (µg/g),Height (cm),Weight (kg),BMI,Alcohols units/week,Smoking / day,Hospitalisation in last 12 months,MELDNA,MELDPLUS
Alistipes ihumii,0.15792645743838582,0.42266993924917506,-0.031919238021107695,-0.17634670971870728,0.09939232577076296,0.03007566730568292,-0.3925522927094429,0.06657822849181765,-0.04629766767049833,-0.11309296577065503,0.0563611191747256,-0.04680549775924557,-0.3037892772651375,0.001558844029309708,-0.29670757845283996,0.07256902544489661,0.09263680806024317,0.13021024176823992,0.016545903521628616,-0.09543458634027994,-0.39551957504433854,0.35993811950367965,0.23436000771879814,-0.017847441857997897,0.09002820029540076,-0.17701836313542887,0.05752159266657484,0.005142661432274256,0.007075264987977507,0.07004716646079495,0.04138521425009034,0.1654378598940106,0.20050739941700133,0.12985999307618598,-0.0017609719449908818,0.20047623084877236,0.12976649014105374,-0.004192048258429621,0.11296712946229115,0.010690502250121636,0.39163704380146763,-0.030187205411840563,0.30862202122654353,-0.13461305894540918,-0.040514872879288705,0.1868391500702476,-0.14709584282644736,-0.10813344003800854,-0.19570706608283142,0.042745618464203675,-0.09482547571899161,-0.19128150293577467,0.10507856193101046,0.22053205039085866,-0.10544638973064391,0.09945056496523436,-0.07445446870206138,-0.06860438773439013,-0.11483173459292076,-0.08965638651064887,-0.09205130550123501,-0.07954230952593251,-0.25137302340112366,-0.12322030020473791,0.15683544212613235,0.4235682816264948,0.1264606255835162,-0.12854545822385996,-0.15072695805192915,-0.31600397166565797,-0.14855785443945924,0.056287054593045394,0.12456880799441063,0.07074038309344424,-0.10308621813033195,-0.1636579235005835,,-0.15550538959812688,,-0.13220760646031576,-0.2711117604159856
Alistipes indistinctus,0.12812163831382936,0.126390682725318,0.012800442238653259,0.013472646966560227,0.27475136474672246,-0.09581431885829401,-0.40334470133012246,0.22976157414998194,-0.031103903672197394,0.22775297694178712,0.052347918366253104,0.3383307564709892,-0.043214034548423624,0.3813931045519442,-0.038432185449938795,0.14369026432902782,-0.03898706951482466,0.24080839708117902,0.018811119492466697,-0.18766671664182047,0.07212814707527007,0.1461757936162687,0.24168488833142396,0.34411286822249904,-0.13547619800986027,-0.2516269708526164,0.0734613238609086,0.0103032007696996,0.007917863853989309,0.06542469648431659,0.051187960008041336,-0.00032904433595847026,-0.007074662768239798,0.01854987443965876,-0.05367535730322547,0.0810501336326542,0.15347861745362898,-0.045716597427229964,0.13823975164455235,0.17194623080929813,0.1626301630474739,-0.3392289340610604,0.05669845213984391,-0.10944837224818618,-0.004905106326200668,0.12452187714692395,0.028079576404441975,-0.08363189318087717,-0.15618528287264674,0.09104269959123716,-0.17202961961907348,-0.11397112073087975,-0.16655111973802308,0.22809331250085346,-0.19506286811858942,-0.2215351072116836,-0.21022598354440222,0.08356126458267318,-0.027467229268921867,-0.12515366359338165,0.03586864735605118,-0.09514048995036303,-0.20312718732571164,-0.12422895567695956,-0.008484430866837098,0.1494345066503847,-0.02250774149491898,-0.03840780008231985,0.008063821627518501,-0.1387012490736312,-0.1275838718024964,-0.18174683016497184,-0.09022270644249746,-0.19783718808473327,-0.04907057395625353,0.07058602581256422,,0.40636806604178016,,-0.24674528767558085,-0.27765172373595676
Alistipes inops == Tidjanibacter massiliensis,0.11425319199394587,0.43209642597227066,0.049380758439195704,-0.020031919270110436,0.12441781763009194,-0.018246159936059075,-0.3398179310985575,-0.004667968123065173,0.07573722442733972,-0.05647627967064809,0.16840658106566644,0.11025126847070836,-0.18671339435598605,0.12009408898431309,-0.19524546085464922,0.12543584931199303,0.14141718239642578,0.0742631292305823,-0.06045575880894972,-0.02704360666761754,-0.23679808298902616,0.24631294744675206,0.052994140945342334,0.1170032214259651,0.14380584139626457,-0.20752409214031212,0.05258437304710611,0.03833744980527752,0.03489994695228316,0.08660219227513849,0.08827348052699518,0.014490975494248754,0.06285563062743257,-0.053967161432356296,-0.04391948967209137,0.11907960146930653,0.22723367889825816,0.12965962202635212,-0.10648299249934098,0.16837665054257295,0.40697536260966416,0.01665754704034021,0.3408840105865882,0.01315128592621343,-0.1077035158551107,0.048173708129944454,-0.23223947366647343,0.05414551415715308,-0.013542509661440189,-0.006036973660747809,-0.010274662558088283,0.18381874766345294,0.27312387790043186,-0.13616389047252225,-0.09456535730803978,0.07868250006043719,-0.1616618599132606,-0.1898230923031647,-0.1301920330032133,-0.20426405292353575,-0.2498363282156254,-0.19823463315936524,-0.1909078562096206,0.03354086949764559,0.24187211748232088,0.23494126548043923,-0.06317023465413764,-0.13401925669153888,-0.07441805700097104,-0.2823580231462567,-0.07256182957958386,0.06480952283309942,0.3514025240345176,0.18008509743300052,-0.03222335068302492,-0.03286510642680798,,-0.256931702611754,,-0.11081760223972735,-0.1151463183726361
Alistipes obesi,-0.13315639121019573,0.16910500493546934,0.10804835577852633,-0.22900763551151015,0.06677508969768843,0.13293262461752298,-0.061038393050254415,0.010752583605999217,0.07200588756476942,-0.08095701781217919,0.1131658418724167,0.2461662582806594,-0.10185732360370599,0.04628836801227645,-0.32090123860385433,-0.07858198306314206,0.06761101871439656,-0.05268607607829071,-0.0970036043367416,-7.916841135931671e-05,-0.019049189686108414,0.2244673151180938,0.2650775652422175,0.08446249192493954,0.09560518759979872,-0.07041287882581494,-0.026423088766434642,-0.029620212573329713,-0.06761714327228421,-0.01921123763761109,-0.05442993734729741,-0.05419026597461657,-0.05536341606723902,0.02930358817382859,0.015942038514881355,-0.008628270447996932,-0.045799719387836904,-0.1867609020457352,-0.09851768190477327,-0.32110463475406015,0.3854743751726377,0.0012032261762118816,0.2368825444867624,0.023129412383556768,-0.13613265793080712,0.16882453399851316,0.017524148342012408,-0.2945648482241887,0.06422876118245785,0.2641573559090257,0.15642804752878778,0.09064167967574277,0.20554403403027433,0.09079467810622448,0.010290902607328954,0.40156799251193437,0.10675386874811532,0.22539747573161495,-0.1901415578572588,0.1705547844702219,0.022970241494431925,0.023275027686308077,0.019742079433759076,-0.073259734759421,-0.028215412818561183,0.3295067324064614,-0.10172611652627868,-0.19354028831433365,-0.23485265059478633,-0.28870782354249264,-0.13848273726757096,-0.026455994836288937,-0.015614935486026427,0.2928221359545318,0.13259595388198694,-0.03180453734919763,,-0.10145857952442441,,-0.23557476006925718,-0.06482884579785418
Alistipes onderdonkii,0.07206045468917055,-0.12349374240778739,-0.05766523033194354,-0.1049801638501828,0.020079954297402232,-0.016665549113228574,-0.1830148197885606,0.055528845628494236,-0.22535117761795068,-0.19976042380226028,-0.05679041541407596,-0.07150263296356432,-0.10192057433192558,-0.07084602647243027,-0.2769548323179441,-0.2624182469758512,-0.08744122730641493,-0.0903908793115079,-0.14246199154156952,-0.16602657749520663,-0.26638864065476775,0.052754201484472754,0.15632403212320076,-0.12459327107772737,-0.036127351979864136,0.16780771053941584,0.09387806274688973,0.04124010231139763,0.022156848402426096,0.038752834084851626,0.022413969683242572,0.1440396320777668,0.12118804463689402,0.19001007328258843,0.13783004631389062,0.0809058213491377,-0.029828769310766518,-0.04374344316908594,0.16949568261763623,-0.10749735773956347,0.12589853858958402,0.0970168963268961,0.040752438507951856,0.054244470403284936,0.07859548737113092,0.07874582012154993,0.05235287103639847,-0.039370506101698066,-0.12663819548034327,0.145641778071233,0.01777573365797955,-0.3261457687493814,-0.2551812232438556,0.17817837609824855,0.1708224942533426,0.17692151901274983,0.20902044493191954,-0.003349220033008774,0.12334528832380287,0.12089543768807252,0.22655372139504404,-0.11173354560429813,-0.0627331017650647,-0.19016264774929745,-0.10024601393055563,0.37800010928570565,0.0877833816156228,0.07217587845300624,-0.10516947037187885,-0.07861910801830325,-0.07878054144128363,-0.030795670771838854,-0.06662286886969339,0.08182126490703129,0.11382940824426778,-0.004951458830593302,,-0.2484746333479063,,0.0053828695787004185,-0.18666144849892746
Alistipes putredinis,0.1575901800946965,0.08655245165301441,0.15441200241420783,-0.18423924899399055,0.19197250371044008,0.02863814263768569,-0.2753581958399714,0.11771594959729455,-0.08976822251287998,-0.08913942601290607,0.08187898136615915,0.10474306355857463,-0.07470600954473658,0.166778369170595,-0.3499129227739073,0.004816267968589609,0.14030825939249503,0.10420377758181218,0.00583227085420896,-0.20999391631906392,-0.23087482750843544,0.24433892253793976,0.2522845140947528,0.1384356427558412,0.1582088580744278,-0.020225756197222763,-0.09405226059612247,-0.1675289925852924,-0.12122325555976587,-0.06108903120575809,-0.1186472383286005,0.1117731776225686,0.11983855026716798,0.0059232860818566975,-0.02392392170723939,0.07472792895720053,0.08100286031422212,0.07309488876597707,0.27110188064518664,-0.1575901800946965,0.3337502466849801,-0.09382286592706329,0.29781051606883147,-0.0946341108818196,-0.3029497668954307,-0.002342830509418036,-0.10025580750846531,-0.052315464422454,0.004432026394233648,0.08995288955452667,-0.16741931972427285,-0.3381750933991717,-0.15541615173485354,0.2766988940148063,0.10296358118094716,0.17048097570526857,0.15707290016909428,0.05161099483219279,-0.23810534540007067,0.09462152832752381,-0.03410035381225274,-0.09674378302458451,-0.16669803138676337,-0.14865363048657163,-0.026589492171638477,0.2897185359917233,-0.01508371140882916,-0.2560920156924727,-0.029157830194291603,-0.15905973243493116,-0.24497044472620083,0.24182794931772,0.19566253697553274,-0.044238560466245413,-0.06292764864685511,-0.07538260828464188,,-0.08806919750678378,,-0.053255525537626275,-0.12260432931510655
Alistipes senegalensis,-0.0941112812467443,-0.19196835347044508,0.14548185166768246,-0.17990105255204758,0.18803856819150094,0.00017370768424157133,-0.1472410967796869,0.15362108577903608,-0.11423863621881049,0.12358386263860707,0.11891499524682027,0.024690901187793907,-0.08688214770461175,0.07838271390195756,-0.32529806362645397,-0.1554742311283446,-0.10590313389023932,0.040980678655744215,-0.10151477067077429,-0.04331112353975667,-0.2675880021899285,0.015914571510697924,0.2548699569466249,0.05496979667824524,-0.08310495791364905,0.13306697310662385,0.033206514040414394,-0.011184289559494985,-0.007259583090425322,0.01707875516319694,-0.015544371808972017,0.24041012480138052,0.1876550126603962,0.15675372292546852,0.2296600079732324,0.10324933366645583,-0.005349008050193254,-0.03775566071792251,0.08613986989921603,-0.0011462160107556971,0.21741633694925108,0.048334255895056064,0.08752922263952596,-0.04355620840871649,-0.0018147009087450274,0.173077858319473,0.042710464121799165,0.018911584158727828,-0.14227373095904078,0.2831135689996801,-0.07489779836835221,-0.3990401736989926,-0.34713549514999437,0.12854631470076253,0.1265775329780964,0.07890095271063496,-0.038017571919696715,0.0357300825624758,-0.18197801160085272,-0.05252777286361575,0.18554743417975023,-0.0867489310300316,-0.060278452313824976,-0.13968123388383477,-0.13977221962795094,0.18602110332215654,0.10172544402901126,-0.18195730947875383,-0.12938460722361156,-0.12329482969843364,-0.16917609936455258,0.04345486464404273,0.08668929812753169,-0.11863933138512574,0.2332063265178535,0.20893796843780077,,0.017299811073446244,,-0.08363154269556135,-0.25152494672386
Alistipes shahii,0.15687922540642965,0.20940658117329575,0.048790883798489455,-0.2986867216544394,0.0871382881347963,-0.08062153581702305,-0.31028303808456853,0.0287534207026355,-0.1114602379422724,-0.08544070657191453,0.12807952247973597,-0.04088213716869676,-0.26131792641924034,-0.0465051278174844,-0.39844180820846353,-0.0631612704656372,0.074770307392477,0.06965682975398313,-0.15770540609011208,-0.07692358105593873,-0.4128207432539868,0.18231663994330008,0.1468221103847052,-0.03879019236769778,0.06864142041416595,0.005654372759313335,-0.06830413222028221,-0.1034227030341804,-0.10063341033680914,-0.05122843790126716,-0.038728107473484104,0.040503476469513286,0.034423545173019814,0.07416588318680314,-0.04354395191494592,0.004731492238743146,0.05843607654563636,0.034608677136531645,0.06001836478764722,-0.07934710154789754,0.5056341691014116,0.07976948662979061,0.286037381318022,-0.05421664123360739,-0.09709805588544546,0.08459631699871885,-0.27651536888998574,-0.03421928762980734,-0.15440740362278896,0.05011242016019818,-0.0986565655752261,-0.13376180644052504,0.028085347632098592,0.010055982363212349,0.041281553441700244,0.18219652415689297,-0.08363168375952382,-0.11701705130734931,-0.14699787828200497,-0.13905933255112646,-0.019807026329315938,-0.11314824445056856,-0.1289859439103005,-0.02733649262221551,0.07876928768215183,0.3331279272838427,0.0265376033962941,-0.18434377248294148,-0.15713479116105747,-0.32144350656965615,-0.1321862947126486,0.07670947889201339,0.16610400109467008,0.0852570454574161,0.04023824076002309,-0.03189503679605746,,-0.20326634772088847,,-0.014246714036877231,-0.21775078483437685
Alistipes sp. An31A,0.2772661451599534,0.324777846019405,-0.012776741971427107,-0.11150068472596557,-0.005178397545065352,0.10685642233503466,-0.1569656352929506,0.04449215674243999,0.04800767974757755,-0.09668145800129248,0.12949198165124,0.10628235872236409,-0.08806403328499274,-0.061049136056958865,-0.16584885848994796,0.2254136886316295,0.2275325487030302,0.30188136257020026,0.06248095724082501,-0.16297636230826246,-0.13478953026060617,0.16184545002869022,0.2634439906915187,-0.029558444381321932,0.12351564441765178,-0.09600210742469675,-0.08140233973701143,-0.08185341016988675,-0.07327722226094018,-0.05375985412049603,-0.0401202845966454,-0.16223300547521874,-0.11152196126458713,-0.10834428760714003,-0.1683172155570986,-0.06432069741522443,0.025772865067341996,0.08139992867310067,-0.0838940769054241,-0.14152401712198795,0.2045957352999847,0.22119542754388316,0.32881187529463735,-0.0049505063399146645,-0.06515455625376208,0.019315036876960127,-0.13749421459932668,-0.3576780665081612,0.05173942263875704,-0.14887544409017195,0.12435372973528075,0.3915634235956302,0.38042123692889185,0.3914267969965025,-0.21216632878330127,0.23086302577412612,0.13338518369659078,0.055051100780803,0.021954121627379416,0.08172356531164679,-0.28601203762223343,0.3239552867810609,0.02986007738632084,-0.35358740555389345,-0.3059752710122999,0.365269444289178,-0.2856417565452938,0.04159819821600578,-0.08890701955555456,-0.18109415293139136,0.06106910484003892,0.033572146544996864,-0.05840456639090942,0.3030097631092619,0.2800682235999911,0.12328863480061007,,-0.1338011154594941,,0.02400704173768427,0.023392087209215092
Alistipes sp. CAG:268,0.22701646217532204,0.13204251750427307,-0.047008868851507395,-0.19267087092410423,0.2049942203124786,0.0005479036052643568,-0.18165572463892948,0.17881245669031987,-0.07705139130402956,0.1379310377949189,0.26598233298188795,0.21035486954430058,-0.04547263076915899,0.19368522778523925,-0.17690888879820194,0.12718248709102126,0.05694033991694698,0.3022303641972822,-0.032378494006336515,-0.1284356967340434,-0.1131290491631548,-0.031184100000344477,0.2474587963053661,0.18151263722972047,-0.07316005386643634,-0.11006583775725154,-0.16598282604237377,-0.17004714660702336,-0.13207151473401513,-0.09652790019668495,-0.13580397735154884,-0.11417339479965351,-0.06377935088379755,-0.04718749627429134,-0.09596616848707454,-0.0809436915306437,0.18115929332501568,0.08328893068204105,0.006442958308319492,-0.024232826997687484,0.29807159752699125,-0.001095612437868186,0.19284530677492312,0.13018949359037482,-0.13121658853674928,0.03921037936845108,-0.13373617837679042,-0.3451649294598798,-0.1684023705748466,0.13048785267666468,-0.07299201568810618,0.1379187063509605,0.11618681931986073,0.36383850894507713,-0.24497735220492534,-0.013541547829642288,-0.150176049921187,-0.02462847693329104,-0.0021913813282160985,-0.1451925836479416,-0.08845922131707566,0.11303951648092503,-0.19151736581288029,-0.4824182307379042,-0.4079753298726956,0.3970291541570072,-0.37118487493853647,0.011552220174830326,-0.13807931126315745,-0.2812528868423774,0.057033417159387555,-0.09292966590462673,-0.12506828413319337,-0.09944770971054236,0.37430681324307186,0.37877125696757963,,0.3344820765599217,,-0.1339249868410851,-0.26285704806856486
Alistipes sp. CAG:435,0.2131456622717916,0.3794819888836811,0.057352522538171496,-0.027548475029948154,0.036357943957507716,0.1565138877802126,-0.23399953114992972,-0.14029604818476257,0.05895737360161581,-0.23012227595444143,0.17474493153227758,0.005265447290738007,0.005576546052770136,-0.03473290665689994,-0.1825434840293581,0.1499923352476843,0.1779930154356123,0.1557116180586727,0.08896805641215022,-0.11160354871232422,-0.3265513031022237,0.17763391722020758,0.059141860815813976,-0.03216924073659669,0.24502165284150246,-0.19808188716820788,-0.11202025350579782,-0.12522636697746553,-0.11910378160614307,-0.08051041653458028,-0.012427469331597323,-0.09785029898162746,-0.10254364158776834,0.023044714580412632,-0.1365213880386854,-0.022901812135237877,0.2571292400483216,0.26205884669792184,-0.021465326042191202,0.09770671820542551,0.3079089745650772,0.12920450887648766,0.4365094897832884,0.021991788888265012,-0.3207983662893859,-0.19089753742314589,-0.19309492095327807,-0.17157712732038108,0.1329585367669273,0.17012290118466836,-0.17674356348543713,0.011395721174981952,0.24204599846368133,0.09884483876563266,0.07973991476953841,0.08877986128383468,-0.023859222342978936,-0.11280274788544366,-0.2080215328029092,-0.07906748933628627,-0.0940588578758694,0.04595936802244766,-0.04148139979749232,-0.18571980827865608,0.08740577761680918,0.17562468089136993,0.03605372801102525,-0.20804027320019078,-0.023458029651446763,-0.08388310254464712,-0.1731312120882634,0.1894543899324295,0.2619496943711168,0.05411551295525677,0.08198830580271675,0.10744354086556253,,-0.23300173177479822,,-0.23049829904671115,0.032664626585943136
Alistipes sp. CAG:514,-0.09041095890410959,-0.09326193359623135,0.04532326253101233,0.14523129108295513,0.05754703149011277,0.041105022492937696,0.013700659263073123,-0.15621065791885227,-0.17265388506820514,-0.05206250519967787,-0.06302489990392393,0.06850380371524277,-0.10138487854674111,-0.008221613574676434,-0.008220456445829132,-0.04110197778921937,0.189118131181911,0.07947559788853888,-0.11235372814736304,-0.024661369337487398,0.13975707647598815,0.12333791164037672,0.13427043892575097,-0.05754703149011277,-0.1925149330064446,0.13831489278873535,-0.07397479380642298,-0.07397260273972603,-0.08493402251848564,-0.10689364891480489,-0.15352017554795278,-0.09041095890410959,-0.04657672202626632,0.04657534246575342,0.19999999999999998,-0.08493402251848564,-0.09041095890410959,-0.035616438356164376,-0.09041095890410959,0.07397260273972603,-0.07945205479452054,0.11507360575322227,0.00821917808219178,0.13972602739726026,0.12758090738329392,-0.053699223518749235,0.04391242060041017,0.05207600713704796,0.09470845252362643,-0.0027537290832580184,0.17103983439881704,0.002740923730767019,-0.10961826570661655,0.05481522476505205,0.13973430512812238,0.005480872679807134,0.09041430640430158,0.13427043892575097,-0.058516180656303436,0.0630155650943603,0.12885111139936947,0.08500076931219906,0.1288740457850625,0.11782217894518976,-0.16714804300949207,-0.1456233782078504,0.11237537450017952,-0.0585214523051473,-0.0435515028854656,0.15442073556291255,-0.04870157981866347,0.04134647368571351,0.14077334511776704,-0.19241015828051952,0.0384139496586516,0.1317676179272682,,-0.06554307742114171,,0.10689523328726454,0.00821917808219178
Alistipes timonensis,0.21445037845488543,0.3263702265442576,-0.23963955005601492,0.1468162031813924,-0.0742453909716085,0.12837201712697643,0.026516678354655942,0.16657937314893412,0.03918513355700454,-0.004799552821574439,-0.18235437061041482,-0.05865028910802134,-0.021887322441647972,-0.016851990539285183,0.11427105080419482,0.3249739772168168,-0.005277472475205436,0.273615046392394,0.04653528173231949,0.10582922161162993,0.054433003284549274,0.13643117553643988,0.07934814969066212,-0.009021104359227991,0.061564643788532936,-0.2146058639949369,0.17674556440725733,0.17728487880836347,0.17504379698565847,0.215765102688707,0.12869584480564464,0.057279794784886866,0.0764093572297887,-0.08961241810374755,-0.02025043249970748,0.15271660841428145,-0.07640709405351814,-0.18722290618637114,0.014532663323319487,-0.04897541574299002,-0.11466169259078068,-0.08362608962625362,0.031617902171812186,-0.12432744524610324,0.07564894180797475,0.12443615935141171,0.059187134925648796,-0.20037371301021928,-0.14492574863830396,-0.15304790635513404,0.09612772081338508,-0.0045625953254634375,0.1161220934386878,0.29573398161402037,-0.17818032689468635,-0.15870923157993883,-0.08927538003296165,0.09378127515992027,0.2545671237220747,-0.03059777824034746,-0.060382243947544954,0.17858756758942784,0.013080038760781988,-0.0022805710083222634,0.08547288748208096,-0.04355280274744534,0.2519245691642328,0.2338952249733506,-0.10008870648173834,-0.09513936189547782,0.02667486957854557,-0.27355826445994735,-0.2575137322949623,-0.11288675987786013,-0.15304440950793316,-0.08791451253674006,,0.1587711688509826,,-0.0600623769165928,-0.025219446188711334
Allisonella histaminiformans,0.03709974887931752,0.03646459218156523,-0.005602851378546734,0.04860437371294934,-0.15721529391024927,0.18781293223178477,-0.032148279866342756,-0.1101185161093073,0.05183983945366232,-0.31105466181618774,-0.091264327619279,-0.12155965534339755,-0.07196854206803154,-0.11135279800106117,0.048850115302972785,0.04780076929582889,0.23262627704703032,0.02810048440226299,0.3147391354338249,-0.12524141140202158,-0.2769111980400073,0.2683009886769543,0.11662581419907862,-0.2237073045820903,0.025660482152572394,-0.1580195781637573,-0.2354176299652354,-0.22276301544388435,-0.18972024429363993,-0.2111489496913652,-0.15412977706943903,0.01815913429070808,-0.041090628520183484,0.2415391078645146,0.003763444592525004,-0.07074662768239799,-0.07888837954604325,0.1673190448348821,0.0012339162598442636,-0.14739129723839728,-0.08353613079145665,0.049615920665816375,0.10903706682823808,-0.07321236475075964,-0.08168169915582732,-0.03726974510224167,-0.08427993181993552,-0.03821555758511177,-0.19585634472229901,0.26359905245481935,-0.18484771586273363,-0.18783271896607398,-0.03252236402220892,0.37801935334598463,0.13908088414275513,0.14285255137485833,0.230956544238274,0.12699255323899672,-0.10377810290944467,0.20143251303350201,-0.22034626595807114,-0.05312225085167918,-0.26407151822767044,-0.3433778832825894,-0.20126098432000247,0.3177094552061074,0.11842281539739821,-0.07981735350694835,-0.1142374730565121,0.20713936539285713,-0.05363906462339911,0.1640149274496507,-0.012928916941122612,0.11891689352102626,0.016116568361287883,-0.014887871449300146,,-0.29125664111257504,,-0.2650973927874476,-0.14878973566622078
Anaerococcus obesiensis == vaginalis,0.1287671232876712,-0.17555187500467076,-0.16712953058310795,0.07398575206112809,-0.07672937532015035,-0.15071841580743822,-0.1123454059571996,0.15072958220240132,0.17813496078465613,0.10686514225197036,-0.03014234343231144,-0.019181065040267977,-0.10686514225197036,0.06303237073918601,0.008220456445829132,-0.09590461484151187,0.17815476125832194,0.13976743076949938,-0.15619908547316325,-0.09590532520133989,-0.07398904048728785,-0.12881959660217124,0.035622769510913525,0.030143683161487637,0.10450810648921277,0.13831489278873535,-0.05753595073832898,-0.02465753424657534,-0.03013787895817232,-0.030149490719560353,0.008224295118640326,-0.05753424657534246,-0.0630155650943603,-0.0136986301369863,-0.052054794520547946,-0.041097107670234986,0.07397260273972603,-0.06849315068493149,0.1506849315068493,-0.035616438356164376,-0.17260273972602738,-0.1479517788255715,-0.07945205479452054,-0.04657534246575342,0.10268707179630975,0.22718902257932372,0.10703652521349977,0.16719139133473288,0.037309390388095255,-0.1900073067448033,0.17103983439881704,0.13978711026911797,0.010961826570661656,-0.09866740457709369,0.17261296515826885,-0.0328852360788428,-0.11781258107227173,-0.07946617813973017,0.2301636439147935,-0.11781170865467364,-0.1041774943228945,-0.09596861051377314,0.0904860321469588,0.019180354712007637,0.013700659263073123,0.06594266182997,-0.013704313963436526,0.24969152983529513,-0.0435515028854656,0.15442073556291255,0.29663689525913206,-0.15711660000571134,-0.15457465346264615,0.035733315109239334,-0.010975414188186173,0.03294190448181705,,-0.06554307742114171,,0.19186323923355178,0.09589041095890412
Anaerofilum sp. An201,0.07397260273972603,-0.05485996093895961,0.04532326253101233,-0.068505325982526,0.16716042480461327,-0.13975707647598815,-0.14522698818857507,0.13976743076949938,-0.15072958220240132,0.05754276890490711,0.013701065196505201,0.14522806387631465,0.10138487854674111,0.17265388506820514,-0.11782654239021757,0.013700659263073123,-0.12333791164037672,0.14524850648595033,-0.15071841580743822,-0.07946441230968163,0.09591171915018797,-0.08770695938871234,0.00822063911790312,0.16167975513888824,-0.10450810648921277,-0.113418212086763,-0.13425055172276762,-0.1287671232876712,-0.13973016607879896,-0.11785710008555413,-0.17819306090387377,-0.1287671232876712,-0.09589325123054832,0.13972602739726026,-0.08493150684931505,-0.11233209429864231,0.19452054794520546,-0.0136986301369863,-0.0027397260273972603,0.10684931506849314,0.18904109589041096,-0.13973223555748418,0.06301369863013698,0.18904109589041096,-0.09024015400281765,-0.053699223518749235,-0.13722631437628174,-0.09318864435050686,-0.11192817116428577,0.09913424699728866,0.030345777070757855,-0.021927389846136153,0.043847306282646624,0.09866740457709369,-0.05205787838106521,-0.05206829045816777,-0.0794549965371135,0.035622769510913525,-0.058516180656303436,-0.054796143560313315,0.0356396691104639,-0.013709801501967591,-0.12613204481091225,-0.1424826350034853,-0.07672369187320949,0.16485665457492502,-0.11511623729286681,-0.0585214523051473,-0.0435515028854656,-0.08870978425954552,-0.04870157981866347,-0.05237220000190378,-0.0690065417243956,-0.17042042590560297,0.08231560641139629,0.1537288875818129,,0.23304205305294834,,-0.12334065379299755,-0.1780821917808219
Anaerofustis stercorihominis,-0.15616438356164383,0.04937396484506365,0.04532326253101233,-0.10138788245413849,0.035624352827212664,-0.07398904048728785,0.1123454059571996,-0.14524850648595033,0.13428635505304845,0.030141450378760867,0.05206404774671977,0.15618867247075352,0.08494408743105336,0.09591882503789176,-0.14522806387631465,-0.11782566966242886,-0.09044780186960961,-0.12332420362014652,-0.12331506747881307,0.041102282229145665,0.17264109447033832,-0.08770695938871234,-0.041103195589515605,0.106873058481638,0.17051322637713662,-0.047027063548170024,-0.11233209429864231,-0.11232876712328767,-0.11233209429864231,-0.09593019774405569,-0.1233644267796049,-0.08493150684931505,-0.11233209429864231,-0.1780821917808219,0.09041095890410959,-0.09041363687451698,-0.1506849315068493,0.08493150684931505,0.08493150684931505,-0.18904109589041096,0.18356164383561643,-0.10137436697307678,0.14520547945205475,0.11232876712328767,-0.09024015400281765,-0.053699223518749235,0.030189789162781984,-0.1178562266785822,0.06313896834908428,0.044059665332128295,0.030345777070757855,0.16993727130755518,0.079473242637297,-0.09866740457709369,-0.183572518501651,0.11509832627594979,-0.00821948240039105,0.16441278235806242,-0.058516180656303436,0.10137286558657964,-0.1535247284758445,0.010967841201574072,0.04661401656055453,0.06028111480916685,0.09590461484151187,-0.010990443638328334,-0.07126243260986993,-0.0585214523051473,-0.0435515028854656,0.15442073556291255,-0.04870157981866347,-0.05788506315999891,0.08004758840029891,-0.005497433093729129,-0.05487707094093086,-0.01098063482727235,,-0.06554307742114171,,-0.09319071619915371,0.12328767123287669
